0x201b4,𠆴,5
0x201b5,𠆵,9
0x201b6,𠆶,6
0x201b7,𠆷,1
0x201b8,𠆸,755
0x201ba,𠆺,6
0x201bb,𠆻,1
0x201bc,𠆼,2
0x201bd,𠆽,9
0x201be,𠆾,4653
0x201c0,𠇀,3
0x201c2,𠇂,5
0x201c4,𠇄,6
0x201c5,𠇅,1
0x201c6,𠇆,14
0x201c8,𠇈,129
0x201c9,𠇉,3
0x201ca,𠇊,11
0x201cb,𠇋,52
0x201cd,𠇍,430
0x201ce,𠇎,2
0x201d1,𠇑,2
0x201d2,𠇒,1
0x201d3,𠇓,9
0x201d4,𠇔,2
0x201d6,𠇖,2
0x201d7,𠇗,341
0x201d9,𠇙,7
0x201da,𠇚,6
0x201db,𠇛,3
0x201dc,𠇜,2
0x201dd,𠇝,1
0x201de,𠇞,159
0x201df,𠇟,2
0x201e1,𠇡,1
0x201e3,𠇣,5
0x201e4,𠇤,1
0x201e5,𠇥,4
0x201e6,𠇦,1
0x201e7,𠇧,1
0x201e8,𠇨,1
0x201e9,𠇩,5
0x201ea,𠇪,1
0x201eb,𠇫,9
0x201ec,𠇬,1
0x201ed,𠇭,50
0x201ee,𠇮,2083
0x201f0,𠇰,1
0x201f1,𠇱,17
0x201f2,𠇲,546
0x201f4,𠇴,1
0x201f5,𠇵,2
0x201f6,𠇶,83
0x201f7,𠇷,30
0x201f8,𠇸,11
0x201f9,𠇹,48
0x201fa,𠇺,27
0x201fb,𠇻,7
0x201fc,𠇼,4
0x201fe,𠇾,121
0x201ff,𠇿,1
0x20201,𠈁,1854
0x20203,𠈃,1005
0x20204,𠈄,4
0x20206,𠈆,3
0x20207,𠈇,9
0x20208,𠈈,24
0x20209,𠈉,470
0x2020a,𠈊,1
0x2020b,𠈋,3
0x2020c,𠈌,11
0x2020d,𠈍,5
0x2020f,𠈏,1
0x20210,𠈐,4
0x20211,𠈑,5
0x20212,𠈒,49
0x20213,𠈓,5
0x20214,𠈔,1
0x20216,𠈖,1
0x20217,𠈗,3
0x20218,𠈘,1
0x20219,𠈙,2
0x2021a,𠈚,2
0x2021b,𠈛,3
0x2021f,𠈟,9
0x20220,𠈠,3
0x20223,𠈣,1
0x20226,𠈦,3
0x20228,𠈨,16
0x2022a,𠈪,32
0x2022b,𠈫,2
0x2022d,𠈭,4
0x2022e,𠈮,4
0x2022f,𠈯,1
0x20230,𠈰,23
0x20231,𠈱,2
0x20232,𠈲,5
0x20233,𠈳,6
0x20234,𠈴,4
0x20235,𠈵,24
0x20237,𠈷,1670
0x20238,𠈸,6
0x20239,𠈹,1
0x2023a,𠈺,2
0x2023b,𠈻,2
0x2023d,𠈽,1
0x2023f,𠈿,1
0x20240,𠉀,3798
0x20241,𠉁,23
0x20243,𠉃,1
0x20244,𠉄,5
0x20247,𠉇,11
0x20248,𠉈,1
0x2024a,𠉊,3
0x2024c,𠉌,3
0x2024d,𠉍,3
0x2024e,𠉎,4
0x20251,𠉑,3
0x20252,𠉒,2
0x20253,𠉓,13
0x20255,𠉕,245
0x20256,𠉖,1
0x20259,𠉙,2
0x2025d,𠉝,1
0x20261,𠉡,4
0x20263,𠉣,16
0x20264,𠉤,9
0x20265,𠉥,286
0x20266,𠉦,4
0x20267,𠉧,7
0x20268,𠉨,1
0x2026a,𠉪,4
0x2026b,𠉫,6
0x2026d,𠉭,1
0x2026e,𠉮,10
0x2026f,𠉯,14
0x20270,𠉰,1
0x20271,𠉱,16
0x20272,𠉲,3
0x20273,𠉳,4
0x20274,𠉴,3
0x20275,𠉵,1
0x20276,𠉶,17
0x20278,𠉸,3
0x2027a,𠉺,1
0x2027f,𠉿,2
0x20282,𠊂,2
0x20283,𠊃,1
0x20284,𠊄,1
0x20286,𠊆,1
0x20288,𠊈,1
0x2028a,𠊊,341
0x2028c,𠊌,2
0x2028d,𠊍,10
0x2028e,𠊎,1
0x20290,𠊐,3
0x20291,𠊑,2
0x20293,𠊓,6880
0x20295,𠊕,2
0x20296,𠊖,57
0x20297,𠊗,2
0x20298,𠊘,1
0x20299,𠊙,5
0x2029a,𠊚,4
0x2029f,𠊟,23
0x202a1,𠊡,3
0x202a2,𠊢,1
0x202a3,𠊣,1
0x202a7,𠊧,16
0x202a8,𠊨,47
0x202a9,𠊩,119
0x202aa,𠊪,5
0x202ac,𠊬,30
0x202af,𠊯,2
0x202b0,𠊰,11
0x202b1,𠊱,1988
0x202b2,𠊲,5
0x202b3,𠊳,625
0x202b6,𠊶,6
0x202b7,𠊷,31
0x202b8,𠊸,2
0x202bb,𠊻,6
0x202bc,𠊼,3
0x202be,𠊾,9
0x202c1,𠋁,1
0x202c2,𠋂,5
0x202c3,𠋃,16
0x202c5,𠋅,1
0x202ca,𠋊,5
0x202cc,𠋌,2
0x202ce,𠋎,1
0x202cf,𠋏,5
0x202d0,𠋐,1
0x202d1,𠋑,8
0x202d2,𠋒,5
0x202d4,𠋔,1
0x202d5,𠋕,3
0x202d8,𠋘,27
0x202d9,𠋙,7
0x202da,𠋚,12
0x202db,𠋛,41
0x202dd,𠋝,2
0x202de,𠋞,1
0x202df,𠋟,2
0x202e0,𠋠,18
0x202e1,𠋡,1
0x202e2,𠋢,5
0x202e3,𠋣,27785
0x202e4,𠋤,6
0x202e5,𠋥,2
0x202e6,𠋦,4
0x202e7,𠋧,2
0x202e8,𠋨,2
0x202e9,𠋩,188
0x202ea,𠋪,1
0x202eb,𠋫,2603
0x202ec,𠋬,6
0x202ef,𠋯,11
0x202f1,𠋱,7
0x202f3,𠋳,2
0x202f4,𠋴,4
0x202f5,𠋵,3
0x202f6,𠋶,3
0x202f7,𠋷,1
0x202f8,𠋸,4
0x202fa,𠋺,6
0x202fb,𠋻,1
0x202fc,𠋼,2
0x202fd,𠋽,2
0x202fe,𠋾,1
0x202ff,𠋿,1
0x20301,𠌁,1
0x20302,𠌂,34
0x20303,𠌃,5
0x20304,𠌄,5
0x20305,𠌅,2
0x20306,𠌆,3
0x20307,𠌇,2
0x20308,𠌈,3
0x2030c,𠌌,2
0x2030d,𠌍,1
0x2030f,𠌏,1
0x20312,𠌒,1
0x20316,𠌖,15
0x20317,𠌗,16
0x20318,𠌘,17
0x2031b,𠌛,3
0x2031c,𠌜,1
0x2031d,𠌝,175
0x2031e,𠌞,2
0x20321,𠌡,5
0x20322,𠌢,1
0x20323,𠌣,2
0x20324,𠌤,5
0x20325,𠌥,8
0x20329,𠌩,1
0x2032a,𠌪,24
0x2032b,𠌫,117
0x2032c,𠌬,3
0x2032d,𠌭,2
0x2032e,𠌮,6
0x2032f,𠌯,334
0x20330,𠌰,7
0x20331,𠌱,1
0x20332,𠌲,1
0x20333,𠌳,1
0x20334,𠌴,1
0x20335,𠌵,2
0x20336,𠌶,1442
0x20337,𠌷,7
0x20338,𠌸,1
0x20339,𠌹,1
0x2033a,𠌺,1
0x2033c,𠌼,5
0x2033d,𠌽,7
0x2033e,𠌾,11
0x2033f,𠌿,2
0x20340,𠍀,3
0x20342,𠍂,23
0x20343,𠍃,1
0x20345,𠍅,2
0x20348,𠍈,1
0x20349,𠍉,1
0x2034d,𠍍,2
0x2034e,𠍎,2
0x2034f,𠍏,3
0x20352,𠍒,2
0x20354,𠍔,1
0x20358,𠍘,64
0x2035c,𠍜,2
0x2035d,𠍝,1
0x2035e,𠍞,1
0x20361,𠍡,1
0x20367,𠍧,1
0x20368,𠍨,1
0x2036e,𠍮,6
0x2036f,𠍯,9
0x20371,𠍱,8
0x20372,𠍲,1
0x20373,𠍳,4
0x20374,𠍴,68
0x20375,𠍵,78
0x20376,𠍶,117
0x20378,𠍸,61
0x20379,𠍹,6
0x2037a,𠍺,2
0x2037c,𠍼,20
0x2037d,𠍽,343
0x2037e,𠍾,12
0x2037f,𠍿,2
0x20380,𠎀,2
0x20383,𠎃,12
0x20384,𠎄,1
0x20385,𠎅,1
0x20386,𠎆,2
0x20388,𠎈,1
0x20389,𠎉,1
0x2038b,𠎋,1
0x2038f,𠎏,1
0x20390,𠎐,19
0x20391,𠎑,5
0x20393,𠎓,1
0x20398,𠎘,70
0x2039a,𠎚,1
0x2039d,𠎝,1652
0x2039e,𠎞,1
0x203a0,𠎠,1
0x203a3,𠎣,1754
0x203a4,𠎤,107
0x203a5,𠎥,1096
0x203a6,𠎦,3
0x203a9,𠎩,1
0x203aa,𠎪,1
0x203ad,𠎭,5
0x203ae,𠎮,10
0x203af,𠎯,10
0x203b0,𠎰,6
0x203b1,𠎱,3
0x203b2,𠎲,1
0x203b3,𠎳,4
0x203b7,𠎷,51
0x203b9,𠎹,6
0x203ba,𠎺,3
0x203bb,𠎻,4
0x203bc,𠎼,4
0x203bd,𠎽,2
0x203bf,𠎿,2
0x203c0,𠏀,9
0x203c3,𠏃,5
0x203c4,𠏄,4
0x203c5,𠏅,6
0x203c6,𠏆,113
0x203c9,𠏉,1710
0x203ca,𠏊,2
0x203d0,𠏐,3
0x203d8,𠏘,8
0x203d9,𠏙,5
0x203dc,𠏜,1
0x203dd,𠏝,15
0x203df,𠏟,1
0x203e0,𠏠,1
0x203e1,𠏡,20
0x203e2,𠏢,3
0x203e3,𠏣,3
0x203e4,𠏤,2
0x203e8,𠏨,2
0x203ea,𠏪,2
0x203ed,𠏭,1
0x203ee,𠏮,6
0x203f0,𠏰,4
0x203f1,𠏱,2
0x203f4,𠏴,1
0x203f6,𠏶,1
0x203f9,𠏹,4
0x203fb,𠏻,2
0x203ff,𠏿,3
0x20400,𠐀,2
0x20401,𠐁,9
0x20406,𠐆,3
0x20407,𠐇,3
0x20408,𠐈,31
0x20409,𠐉,10
0x2040a,𠐊,2
0x2040b,𠐋,17
0x2040c,𠐌,3
0x2040d,𠐍,18
0x2040e,𠐎,1
0x20410,𠐐,1
0x20412,𠐒,2
0x20413,𠐓,1
0x20414,𠐔,45
0x20418,𠐘,2
0x2041a,𠐚,880
0x2041b,𠐛,8
0x2041d,𠐝,3
0x2041e,𠐞,1
0x2041f,𠐟,1
0x20420,𠐠,12
0x20421,𠐡,1
0x20422,𠐢,1
0x20423,𠐣,2
0x20424,𠐤,6
0x20425,𠐥,6
0x20426,𠐦,2
0x20427,𠐧,5
0x20429,𠐩,5
0x2042f,𠐯,1
0x20431,𠐱,1
0x20433,𠐳,1
0x20436,𠐶,113
0x20437,𠐷,4
0x20438,𠐸,2
0x20439,𠐹,1
0x2043a,𠐺,3
0x2043b,𠐻,21
0x2043c,𠐼,5
0x2043d,𠐽,5
0x2043e,𠐾,1
0x2043f,𠐿,5
0x20440,𠑀,2
0x20442,𠑂,5
0x20445,𠑅,2
0x20446,𠑆,4
0x2044a,𠑊,198
0x2044e,𠑎,1
0x20451,𠑑,2
0x20453,𠑓,1
0x20454,𠑔,6
0x20457,𠑗,20
0x20458,𠑘,7
0x2045f,𠑟,2
0x20460,𠑠,2
0x20463,𠑣,6
0x20464,𠑤,1
0x20467,𠑧,1
0x20469,𠑩,12
0x2046a,𠑪,1
0x2046c,𠑬,3
0x20471,𠑱,30
0x20472,𠑲,1
0x20476,𠑶,110
0x20477,𠑷,2
0x20479,𠑹,21
0x2047a,𠑺,3
0x2047b,𠑻,1
0x2047c,𠑼,2
0x2047d,𠑽,12441
0x2047e,𠑾,1
0x20480,𠒀,1
0x20481,𠒁,3
0x20482,𠒂,11
0x20483,𠒃,3
0x20484,𠒄,2
0x20485,𠒅,5
0x20486,𠒆,68
0x20487,𠒇,307
0x2048a,𠒊,3
0x2048b,𠒋,2950
0x2048c,𠒌,11
0x2048d,𠒍,2
0x2048e,𠒎,28
0x2048f,𠒏,1
0x20496,𠒖,273
0x20499,𠒙,1
0x2049c,𠒜,1
0x2049d,𠒝,10
0x2049e,𠒞,1
0x204a2,𠒢,6
0x204a8,𠒨,3
0x204ae,𠒮,2
0x204b1,𠒱,2
0x204b4,𠒴,1
0x204b6,𠒶,1
0x204ba,𠒺,21
0x204c3,𠓃,1
0x204c6,𠓆,11
0x204ca,𠓊,1
0x204cb,𠓋,6
0x204d7,𠓗,5
0x204d8,𠓘,1
0x204d9,𠓙,1
0x204db,𠓛,7
0x204dc,𠓜,3
0x204dd,𠓝,85
0x204de,𠓞,17
0x204e0,𠓠,1
0x204e1,𠓡,4
0x204e2,𠓢,5
0x204e3,𠓣,6
0x204e4,𠓤,5
0x204e5,𠓥,1
0x204e6,𠓦,25
0x204ed,𠓭,2
0x204ee,𠓮,1
0x204f2,𠓲,2
0x204f8,𠓸,1
0x20500,𠔀,6
0x20501,𠔁,13
0x20503,𠔃,63413
0x20507,𠔇,19
0x20508,𠔈,9
0x20509,𠔉,2
0x2050b,𠔋,5
0x2050c,𠔌,4
0x2050d,𠔍,9
0x2050f,𠔏,5467
0x20510,𠔐,1
0x20512,𠔒,3
0x20513,𠔓,10
0x20514,𠔔,23
0x20515,𠔕,2
0x20517,𠔗,4
0x20519,𠔙,3
0x2051a,𠔚,5
0x2051b,𠔛,1
0x2051c,𠔜,2
0x2051d,𠔝,4
0x2051e,𠔞,1
0x2051f,𠔟,3
0x20523,𠔣,1
0x20524,𠔤,2
0x20525,𠔥,10812
0x20526,𠔦,1
0x20527,𠔧,3
0x20529,𠔩,1
0x2052c,𠔬,1
0x2052f,𠔯,13
0x20531,𠔱,36
0x20533,𠔳,23
0x20534,𠔴,1
0x20536,𠔶,1
0x20538,𠔸,1
0x20539,𠔹,1
0x2053a,𠔺,2
0x2053c,𠔼,218
0x2053d,𠔽,4
0x2053e,𠔾,8
0x2053f,𠔿,72
0x20540,𠕀,390
0x20541,𠕁,558
0x20542,𠕂,6081
0x20543,𠕃,5
0x20544,𠕄,1
0x20545,𠕅,1457
0x20546,𠕆,142
0x20547,𠕇,12
0x20548,𠕈,8
0x20549,𠕉,2
0x2054a,𠕊,8
0x2054b,𠕋,2999
0x2054c,𠕌,3
0x2054d,𠕍,1
0x2054e,𠕎,137
0x2054f,𠕏,11
0x20550,𠕐,3
0x20551,𠕑,9
0x20552,𠕒,22
0x20553,𠕓,2
0x20554,𠕔,1
0x20555,𠕕,1
0x20556,𠕖,2
0x20557,𠕗,1
0x20559,𠕙,1
0x2055b,𠕛,1
0x2055c,𠕜,6
0x2055d,𠕝,1
0x2055e,𠕞,1
0x20560,𠕠,10
0x20563,𠕣,2
0x20564,𠕤,45
0x20566,𠕦,6
0x20567,𠕧,1
0x20569,𠕩,1
0x2056a,𠕪,1
0x2056b,𠕫,2
0x20571,𠕱,1
0x20573,𠕳,1
0x20574,𠕴,6
0x20575,𠕵,1
0x20576,𠕶,1
0x20577,𠕷,1
0x20578,𠕸,6
0x20579,𠕹,6
0x2057a,𠕺,1
0x2057b,𠕻,9
0x2057c,𠕼,2
0x2057d,𠕽,3
0x2057e,𠕾,10
0x20580,𠖀,3
0x20583,𠖃,1
0x20584,𠖄,1
0x20585,𠖅,2
0x20587,𠖇,166
0x2058a,𠖊,1
0x2058b,𠖋,1
0x2058c,𠖌,11
0x2058f,𠖏,3
0x20590,𠖐,19
0x20594,𠖔,32
0x20595,𠖕,27
0x20596,𠖖,25
0x20598,𠖘,1
0x2059a,𠖚,1
0x205a0,𠖠,1
0x205a5,𠖥,3928
0x205a9,𠖩,1
0x205ac,𠖬,3
0x205ad,𠖭,3
0x205ae,𠖮,4
0x205af,𠖯,2
0x205b0,𠖰,2
0x205b1,𠖱,2
0x205b2,𠖲,5
0x205b6,𠖶,6
0x205b7,𠖷,10
0x205b9,𠖹,2
0x205bb,𠖻,1
0x205bd,𠖽,1
0x205be,𠖾,3
0x205c2,𠗂,174
0x205c4,𠗄,5
0x205c5,𠗅,1
0x205c6,𠗆,3
0x205c9,𠗉,12
0x205ca,𠗊,3
0x205cc,𠗌,6
0x205ce,𠗎,1
0x205d1,𠗑,1
0x205d2,𠗒,2
0x205d3,𠗓,1
0x205d5,𠗕,12
0x205d6,𠗖,5
0x205d7,𠗗,12
0x205d9,𠗙,27
0x205da,𠗚,2
0x205db,𠗛,3
0x205dc,𠗜,1
0x205dd,𠗝,2
0x205de,𠗞,1
0x205e1,𠗡,4
0x205e2,𠗢,1
0x205e3,𠗣,3
0x205e4,𠗤,1
0x205e5,𠗥,3
0x205e6,𠗦,11
0x205e7,𠗧,6
0x205e8,𠗨,12
0x205eb,𠗫,3
0x205ec,𠗬,3
0x205ee,𠗮,2
0x205f1,𠗱,47
0x205f2,𠗲,4
0x205f4,𠗴,12
0x205f5,𠗵,3
0x205fa,𠗺,5
0x205fc,𠗼,6
0x205fd,𠗽,2
0x205ff,𠗿,2
0x20602,𠘂,1
0x20604,𠘄,3
0x20605,𠘅,2
0x20606,𠘆,1
0x2060a,𠘊,3
0x2060d,𠘍,4
0x2060e,𠘎,2
0x2060f,𠘏,2
0x20610,𠘐,2
0x20611,𠘑,3
0x20613,𠘓,1
0x20615,𠘕,3
0x20619,𠘙,14
0x2061a,𠘚,1
0x2061b,𠘛,2
0x2061d,𠘝,13
0x2061f,𠘟,3
0x20627,𠘧,56
0x20628,𠘨,17
0x20629,𠘩,2
0x2062c,𠘬,8
0x2062d,𠘭,3
0x2062f,𠘯,69
0x20631,𠘱,10
0x20632,𠘲,1
0x20635,𠘵,2
0x20636,𠘶,17
0x20639,𠘹,9
0x2063a,𠘺,2
0x2063b,𠘻,1
0x2063d,𠘽,3
0x20641,𠙁,1
0x20643,𠙃,2
0x20645,𠙅,1
0x20646,𠙆,144
0x20648,𠙈,3
0x20649,𠙉,2
0x2064a,𠙊,4
0x2064b,𠙋,19
0x2064c,𠙌,1
0x2064d,𠙍,1
0x2064f,𠙏,12
0x20650,𠙐,6
0x20652,𠙒,3
0x20656,𠙖,413
0x20657,𠙗,4
0x20659,𠙙,1
0x2065a,𠙚,711
0x2065b,𠙛,11
0x2065c,𠙜,50
0x2065f,𠙟,2
0x20662,𠙢,2
0x20665,𠙥,19
0x20666,𠙦,31
0x20667,𠙧,18
0x20669,𠙩,1
0x2066b,𠙫,1
0x2066d,𠙭,2
0x2066e,𠙮,29
0x2066f,𠙯,1
0x20670,𠙰,28
0x20671,𠙱,5
0x20673,𠙳,2
0x20674,𠙴,7
0x20675,𠙵,89
0x20676,𠙶,89
0x20677,𠙷,2
0x20678,𠙸,3
0x20679,𠙹,4
0x2067a,𠙺,321
0x2067b,𠙻,9
0x2067d,𠙽,16
0x2067e,𠙾,1
0x20680,𠚀,2
0x20681,𠚁,1
0x20684,𠚄,2
0x20685,𠚅,1
0x20686,𠚆,2
0x20687,𠚇,62
0x20689,𠚉,2
0x2068b,𠚋,1
0x2068c,𠚌,1
0x2068e,𠚎,5
0x2068f,𠚏,8
0x20691,𠚑,72
0x20692,𠚒,1
0x20695,𠚕,2
0x20696,𠚖,3
0x2069c,𠚜,2
0x206a3,𠚣,6
0x206a4,𠚤,37
0x206a5,𠚥,12
0x206a6,𠚦,2
0x206a7,𠚧,2
0x206a9,𠚩,3
0x206aa,𠚪,9
0x206ab,𠚫,10
0x206ac,𠚬,1
0x206ad,𠚭,1
0x206af,𠚯,1
0x206b0,𠚰,4
0x206b2,𠚲,1
0x206b3,𠚳,1
0x206b4,𠚴,1
0x206b6,𠚶,17
0x206b8,𠚸,2
0x206ba,𠚺,1
0x206bb,𠚻,1
0x206bc,𠚼,89
0x206bd,𠚽,9
0x206be,𠚾,2
0x206bf,𠚿,1
0x206c0,𠛀,1
0x206c1,𠛁,3
0x206c2,𠛂,3
0x206c3,𠛃,3
0x206c4,𠛄,5
0x206c9,𠛉,3
0x206cd,𠛍,4
0x206ce,𠛎,30
0x206d0,𠛐,5
0x206d1,𠛑,27
0x206d3,𠛓,4
0x206d7,𠛗,2
0x206dd,𠛝,12
0x206e1,𠛡,2
0x206e2,𠛢,2
0x206e3,𠛣,5
0x206e4,𠛤,2
0x206e5,𠛥,2
0x206e7,𠛧,1
0x206e8,𠛨,3
0x206e9,𠛩,15
0x206ea,𠛪,6
0x206ec,𠛬,1167
0x206ee,𠛮,2
0x206f0,𠛰,12
0x206f1,𠛱,691
0x206f2,𠛲,1
0x206f3,𠛳,2
0x206f4,𠛴,1635
0x206f9,𠛹,40
0x206fb,𠛻,1
0x206fc,𠛼,316
0x206ff,𠛿,9
0x20701,𠜁,1
0x20702,𠜂,68
0x20703,𠜃,1
0x20704,𠜄,2
0x20705,𠜅,27
0x20706,𠜆,7
0x20707,𠜇,1839
0x2070a,𠜊,10
0x2070d,𠜍,3816
0x2070f,𠜏,1
0x20710,𠜐,4
0x20711,𠜑,3
0x20712,𠜒,7
0x20713,𠜓,9
0x20714,𠜔,3
0x20715,𠜕,1
0x20716,𠜖,12
0x20717,𠜗,6
0x20718,𠜘,1
0x20719,𠜙,1
0x2071a,𠜚,3
0x2071b,𠜛,11
0x2071c,𠜜,6
0x20724,𠜤,4
0x20725,𠜥,13
0x20726,𠜦,11
0x20727,𠜧,2
